iter	RMSE
5752	0.8324503004
5753	0.8324485016
5754	0.8324464682
5755	0.8324447085
5756	0.8324434572
5757	0.8324415411
5758	0.8324399378
5759	0.8324384127
5760	0.8324367312
5761	0.8324347369
5762	0.8324327816
5763	0.8324311783
5764	0.8324286365
5765	0.8324271896
5766	0.8324255863
5767	0.8324239439
5768	0.8324223015
5769	0.83242062
5770	0.8324188211
5771	0.8324167094
5772	0.8324148715
5773	0.832413581
5774	0.8324122123
5775	0.8324108045
5776	0.8324086928
5777	0.8324072849
5778	0.8324055252
5779	0.8324044302
5780	0.8324026704
5781	0.8323996592
5782	0.8323982123
5783	0.8323968436
5784	0.8323953575
5785	0.8323930111
5786	0.8323911731
5787	0.8323890614
5788	0.8323880055
5789	0.832386363
5790	0.8323846032
5791	0.8323826087
5792	0.8323808098
5793	0.8323786198
5794	0.8323767817
5795	0.8323751392
5796	0.8323731838
5797	0.8323713849
5798	0.8323692731
5799	0.8323674741
5800	0.8323654796
5801	0.8323637198
5802	0.8323622337
5803	0.8323605129
5804	0.8323586748
5805	0.8323569541
5806	0.8323551551
5807	0.8323533952
5808	0.8323512051
5809	0.8323498363
5810	0.83234792
5811	0.8323459254
5812	0.8323442829
5813	0.8323424838
5814	0.8323408413
5815	0.8323385338
5816	0.8323360699
5817	0.8323347402
5818	0.8323341145
5819	0.8323322372
5820	0.83233036
5821	0.8323284827
5822	0.8323267228
5823	0.8323249237
5824	0.8323228118
5825	0.8323213647
5826	0.8323196048
5827	0.8323180795
5828	0.8323162413
5829	0.8323145596
5830	0.8323135036
5831	0.8323116263
5832	0.8323099445
5833	0.832307285
5834	0.8323061899
5835	0.8323047037
5836	0.8323029437
5837	0.8323012619
5838	0.8322995802
5839	0.8322978593
5840	0.8322961775
5841	0.8322938308
5842	0.8322921882
5843	0.8322902717
5844	0.8322888246
5845	0.8322870254
5846	0.8322854219
5847	0.8322831534
5848	0.8322802982
5849	0.8322785382
5850	0.8322765826
5851	0.8322751745
5852	0.8322737274
5853	0.8322720456
5854	0.8322703246
5855	0.8322687601
5856	0.8322669218
5857	0.8322648097
5858	0.8322628541
5859	0.8322609767
5860	0.8322594904
5861	0.8322578086
5862	0.8322561658
5863	0.8322544448
5864	0.8322530759
5865	0.8322516678
5866	0.8322498295
5867	0.8322477956
5868	0.8322464266
5869	0.8322442754
5870	0.8322423979
5871	0.8322409898
5872	0.8322388385
5873	0.832237274
5874	0.8322357877
5875	0.8322343404
5876	0.8322326585
5877	0.8322313678
5878	0.83222906
5879	0.8322277692
5880	0.8322261264
5881	0.8322241316
5882	0.8322226061
5883	0.8322207286
5884	0.8322189293
5885	0.8322166998
5886	0.8322156437
5887	0.8322132577
5888	0.8322115366
5889	0.8322094635
5890	0.8322082509
5891	0.8322063734
5892	0.8322043394
5893	0.8322029703
5894	0.8322012493
5895	0.8321993717
5896	0.83219812
5897	0.8321963207
5898	0.8321944431
5899	0.8321931523
5900	0.8321913921
5901	0.8321901795
5902	0.8321885757
5903	0.8321865808
5904	0.8321848596
5905	0.8321834123
5906	0.8321821215
5907	0.8321804395
5908	0.8321789139
5909	0.8321772319
5910	0.8321756281
5911	0.8321733985
5912	0.8321712079
5913	0.8321696823
5914	0.8321678047
5915	0.8321661227
5916	0.8321646753
5917	0.8321624848
5918	0.8321611156
5919	0.8321594336
5920	0.8321580645
5921	0.8321564998
5922	0.8321548568
5923	0.8321538398
5924	0.8321519621
5925	0.8321501236
5926	0.8321484806
5927	0.83214629
5928	0.8321443341
5929	0.8321431214
5930	0.8321409699
5931	0.8321397572
5932	0.832138036
5933	0.8321357671
5934	0.8321341632
5935	0.8321322855
5936	0.8321304078
5937	0.8321289995
5938	0.8321271218
5939	0.8321251267
5940	0.8321236402
5941	0.8321218407
5942	0.8321209019
5943	0.8321185938
5944	0.8321167552
5945	0.8321146818
5946	0.8321128432
5947	0.8321116305
5948	0.8321099092
5949	0.8321076012
5950	0.8321053713
5951	0.8321029067
5952	0.8321004422
5953	0.8320989165
5954	0.8320971169
5955	0.8320957868
5956	0.8320935178
5957	0.8320915227
5958	0.8320901143
5959	0.832088393
5960	0.8320862022
5961	0.8320845591
5962	0.8320828378
5963	0.8320811556
5964	0.8320796299
5965	0.8320778303
5966	0.8320760307
5967	0.8320744267
5968	0.8320723532
5969	0.8320702407
5970	0.8320682846
5971	0.8320656634
5972	0.832064568
5973	0.8320633161
5974	0.83206136
5975	0.8320590126
5976	0.8320569392
5977	0.8320548657
5978	0.8320532225
5979	0.8320513838
5980	0.832049858
5981	0.8320471585
5982	0.8320456327
5983	0.8320436766
5984	0.8320421116
5985	0.8320401163
5986	0.8320378081
5987	0.8320361258
5988	0.8320345608
5989	0.8320322134
5990	0.8320309615
5991	0.83202924
5992	0.8320275968
5993	0.8320261492
5994	0.832024819
5995	0.8320231367
5996	0.8320214544
5997	0.8320198894
5998	0.8320177767
5999	0.83201629
6000	0.8320139034
6001	0.8320130035
6002	0.8320112429
6003	0.8320094041
6004	0.8320076826
6005	0.832006235
6006	0.8320045917
6007	0.8320025181
6008	0.8320009922
6009	0.8319997402
6010	0.8319980578
6011	0.8319958668
6012	0.8319937932
6013	0.8319914065
6014	0.8319899197
6015	0.8319877678
6016	0.8319858116
6017	0.8319842074
6018	0.8319819381
6019	0.8319802948
6020	0.8319786515
6021	0.83197693
6022	0.8319748563
6023	0.8319728217
6024	0.8319712566
6025	0.8319700046
6026	0.8319681656
6027	0.8319666006
6028	0.8319646051
6029	0.8319629618
6030	0.8319616315
6031	0.831959949
6032	0.8319581492
6033	0.8319565841
6034	0.8319541973
6035	0.8319528279
6036	0.8319513019
6037	0.8319500107
6038	0.8319486021
6039	0.8319466849
6040	0.8319448459
6041	0.8319423808
6042	0.8319405027
6043	0.8319393288
6044	0.8319378811
6045	0.8319361986
6046	0.8319345161
6047	0.8319328727
6048	0.8319309554
6049	0.831929312
6050	0.8319273556
6051	0.8319257122
6052	0.8319239905
6053	0.8319219558
6054	0.831920469
6055	0.8319184343
6056	0.83191683
6057	0.8319153822
6058	0.8319135823
6059	0.8319118997
6060	0.8319102563
6061	0.8319081433
6062	0.8319068911
6063	0.8319046999
6064	0.8319032521
6065	0.8319013739
6066	0.8318992609
6067	0.8318973435
6068	0.8318958174
6069	0.8318946435
6070	0.8318924522
6071	0.8318908088
6072	0.8318892827
6073	0.8318874827
6074	0.8318858001
6075	0.8318838827
6076	0.8318816131
6077	0.831880087
6078	0.8318784044
6079	0.8318762913
6080	0.8318744913
6081	0.8318726521
6082	0.831870226
6083	0.8318683477
6084	0.831866939
6085	0.8318649041
6086	0.8318629476
6087	0.8318612258
6088	0.8318592301
6089	0.8318575865
6090	0.8318557473
6091	0.8318540255
6092	0.8318513646
6093	0.8318499167
6094	0.8318484296
6095	0.8318466687
6096	0.8318451425
6097	0.8318437338
6098	0.8318432642
6099	0.831841738
6100	0.8318397031
6101	0.8318377073
6102	0.8318357898
6103	0.8318342245
6104	0.8318329331
6105	0.8318310156
6106	0.8318294503
6107	0.8318277284
6108	0.8318265936
6109	0.8318247543
6110	0.8318231498
6111	0.8318210366
6112	0.831819667
6113	0.8318178277
6114	0.831816458
6115	0.8318148144
6116	0.8318124272
6117	0.8318104314
6118	0.8318087095
6119	0.8318070658
6120	0.8318057744
6121	0.8318043264
6122	0.8318024089
6123	0.8318000608
6124	0.8317986128
6125	0.8317968518
6126	0.8317955212
6127	0.8317936819
6128	0.8317926252
6129	0.8317905902
6130	0.83178879
6131	0.8317873029
6132	0.8317856592
6133	0.8317839764
6134	0.831782411
6135	0.8317806499
6136	0.8317792801
6137	0.8317775973
6138	0.8317759145
6139	0.8317734098
6140	0.8317716487
6141	0.8317699658
6142	0.8317681656
6143	0.8317666001
6144	0.8317656609
6145	0.8317636258
6146	0.8317611211
6147	0.8317593991
6148	0.8317571291
6149	0.8317553289
6150	0.8317532546
6151	0.8317514543
6152	0.8317494975
6153	0.8317474232
6154	0.8317455838
6155	0.8317440574
6156	0.8317426094
6157	0.8317406916
6158	0.8317392044
6159	0.831736817
6160	0.8317353298
6161	0.8317334512
6162	0.8317313769
6163	0.8317298505
6164	0.8317279719
6165	0.8317260933
6166	0.8317241364
6167	0.8317225709
6168	0.8317207705
6169	0.8317188527
6170	0.8317172872
6171	0.831715252
6172	0.8317136473
6173	0.8317107902
6174	0.8317091464
6175	0.8317071112
6176	0.8317055847
6177	0.8317039409
6178	0.8317013969
6179	0.8316997922
6180	0.8316981092
6181	0.8316960739
6182	0.8316944301
6183	0.8316927079
6184	0.8316908292
6185	0.8316889114
6186	0.8316876198
6187	0.8316862107
6188	0.8316845669
6189	0.8316835492
6190	0.8316819053
6191	0.8316801832
6192	0.8316788915
6193	0.8316768171
6194	0.8316754472
6195	0.831673999
6196	0.8316727465
6197	0.8316707503
6198	0.8316680496
6199	0.831665936
6200	0.8316641747
6201	0.8316627656
6202	0.8316607303
6203	0.8316592038
6204	0.8316575599
6205	0.8316559551
6206	0.831653998
6207	0.8316520018
6208	0.8316502013
6209	0.8316489096
6210	0.8316467177
6211	0.8316456217
6212	0.8316440952
6213	0.8316424904
6214	0.8316411595
6215	0.8316397113
6216	0.8316387719
6217	0.8316374019
6218	0.8316359145
6219	0.8316345054
6220	0.8316329397
6221	0.8316317654
6222	0.8316298083
6223	0.8316281643
6224	0.831626442
6225	0.8316247197
6226	0.831623154
6227	0.8316205315
6228	0.8316183394
6229	0.8316166954
6230	0.8316145034
6231	0.8316126637
6232	0.8316108239
6233	0.8316087493
6234	0.831607301
6235	0.8316053438
6236	0.8316038564
6237	0.8316017035
6238	0.8316002552
6239	0.8315984937
6240	0.8315959885
6241	0.831593953
6242	0.831592348
6243	0.8315905083
6244	0.8315893731
6245	0.8315873767
6246	0.8315853803
6247	0.8315831491
6248	0.831581779
6249	0.8315799001
6250	0.831577708
6251	0.8315759464
6252	0.8315738717
6253	0.8315720711
6254	0.8315701138
6255	0.8315686654
6256	0.8315671388
6257	0.8315648683
6258	0.8315634199
6259	0.8315622847
6260	0.8315606797
6261	0.8315590356
6262	0.8315571175
6263	0.8315550819
6264	0.8315530071
6265	0.8315514804
6266	0.8315510498
6267	0.8315492099
6268	0.8315471743
6269	0.8315457259
6270	0.8315441992
6271	0.8315424767
6272	0.8315409109
6273	0.8315391493
6274	0.8315378574
6275	0.8315360567
6276	0.8315344516
6277	0.8315330815
6278	0.8315313982
6279	0.8315290885
6280	0.8315269745
6281	0.831524978
6282	0.8315237644
6283	0.8315222377
6284	0.8315211416
6285	0.8315189101
6286	0.8315160132
6287	0.8315142907
6288	0.8315122158
6289	0.8315112763
6290	0.831509867
6291	0.8315076747
6292	0.8315058347
6293	0.831504073
6294	0.8315019198
6295	0.8314996492
6296	0.8314980441
6297	0.8314959692
6298	0.8314943641
6299	0.8314931505
6300	0.831491428
6301	0.8314898229
6302	0.8314885309
6303	0.8314865735
6304	0.8314852033
6305	0.8314837547
6306	0.831481719
6307	0.8314796049
6308	0.8314781172
6309	0.8314766687
6310	0.8314750244
6311	0.8314730669
6312	0.8314715009
6313	0.8314702089
6314	0.8314681731
6315	0.8314669203
6316	0.8314648845
6317	0.8314628095
6318	0.8314615567
6319	0.8314601865
6320	0.831458777
6321	0.8314568195
6322	0.8314544705
6323	0.8314526695
6324	0.8314510252
6325	0.8314497332
6326	0.8314477757
6327	0.831446562
6328	0.8314444087
6329	0.8314427643
6330	0.8314405327
6331	0.831439319
6332	0.831438027
6333	0.8314359911
6334	0.8314343076
6335	0.8314325066
6336	0.8314306273
6337	0.8314292178
6338	0.8314271428
6339	0.8314250677
6340	0.8314236582
6341	0.8314218572
6342	0.831419743
6343	0.8314179028
6344	0.8314161801
6345	0.831414614
6346	0.8314130088
6347	0.8314108945
6348	0.831408702
6349	0.8314075274
6350	0.831406157
6351	0.8314044343
6352	0.8314034163
6353	0.8314017719
6354	0.8314004798
6355	0.8313987571
6356	0.8313969951
6357	0.8313949983
6358	0.8313933539
6359	0.8313919443
6360	0.8313904173
6361	0.831389047
6362	0.8313872067
6363	0.8313860321
6364	0.8313838786
6365	0.8313824691
6366	0.8313799241
6367	0.8313784362
6368	0.8313758128
6369	0.8313741684
6370	0.8313718974
6371	0.8313701354
6372	0.831368256
6373	0.8313660242
6374	0.8313643797
6375	0.8313623436
6376	0.8313601901
6377	0.8313585847
6378	0.8313563137
6379	0.8313552173
6380	0.831353612
6381	0.8313521241
6382	0.8313504795
6383	0.8313486
6384	0.8313470338
6385	0.8313452718
6386	0.8313437447
6387	0.8313421002
6388	0.8313396333
6389	0.8313383412
6390	0.8313373231
6391	0.8313351695
6392	0.8313338382
6393	0.8313322719
6394	0.8313301183
6395	0.831328278
6396	0.8313263593
6397	0.8313244797
6398	0.8313230701
6399	0.8313216604
6400	0.8313205249
6401	0.8313180188
6402	0.8313162959
6403	0.8313142597
6404	0.8313123802
6405	0.8313103048
6406	0.8313083861
6407	0.8313068198
6408	0.8313048619
6409	0.8313031781
6410	0.8313015335
6411	0.8312994973
6412	0.8312978918
6413	0.8312960514
6414	0.8312947591
6415	0.8312928795
6416	0.8312914307
6417	0.8312899426
6418	0.831288298
6419	0.8312864184
6420	0.8312851261
6421	0.8312832857
6422	0.8312817976
6423	0.8312799963
6424	0.8312786649
6425	0.8312770594
6426	0.8312754147
6427	0.83127377
6428	0.831272047
6429	0.8312703632
6430	0.8312687968
6431	0.8312672696
6432	0.8312654682
6433	0.8312642543
6434	0.8312629228
6435	0.8312615131
6436	0.8312599075
6437	0.8312586152
6438	0.8312568139
6439	0.8312551692
6440	0.8312534461
6441	0.831252193
6442	0.8312504308
6443	0.8312491385
6444	0.8312474546
6445	0.8312454574
6446	0.8312445175
6447	0.8312429119
6448	0.8312409147
6449	0.83123927
6450	0.8312374294
6451	0.8312357063
6452	0.8312342182
6453	0.8312323776
6454	0.8312306154
6455	0.831229558
6456	0.8312280699
6457	0.8312261901
6458	0.8312245453
6459	0.8312232922
6460	0.8312218824
6461	0.8312201984
6462	0.8312189061
6463	0.8312174571
6464	0.8312161256
6465	0.8312147157
6466	0.8312132276
6467	0.8312115828
6468	0.8312085673
6469	0.8312064133
6470	0.8312050426
6471	0.8312032412
6472	0.8312014788
6473	0.8312002648
6474	0.8311986983
6475	0.8311971318
6476	0.8311958002
6477	0.8311941162
6478	0.8311919231
6479	0.8311906699
6480	0.8311890642
6481	0.8311874585
6482	0.8311855003
6483	0.8311834247
6484	0.8311821714
6485	0.8311804874
6486	0.8311784509
6487	0.8311771976
6488	0.8311743387
6489	0.8311729288
6490	0.8311711664
6491	0.8311689732
6492	0.83116725
6493	0.8311645868
6494	0.8311623544
6495	0.8311609836
6496	0.8311590646
6497	0.8311575763
6498	0.8311562055
6499	0.8311545998
6500	0.8311524457
6501	0.8311509966
6502	0.8311486859
6503	0.8311469234
6504	0.831145161
6505	0.8311435552
6506	0.8311421453
6507	0.8311403828
6508	0.8311390512
6509	0.8311375237
6510	0.8311361529
6511	0.8311346255
6512	0.8311328238
6513	0.8311304739
6514	0.8311282414
6515	0.8311263223
6516	0.8311243639
6517	0.8311225231
6518	0.8311212306
6519	0.8311192723
6520	0.8311178623
6521	0.8311159431
6522	0.8311141806
6523	0.8311124181
6524	0.8311106164
6525	0.8311089323
6526	0.8311071697
6527	0.8311057989
6528	0.831103488
6529	0.8311018038
6530	0.8311004721
6531	0.8310988663
6532	0.8310967121
6533	0.8310948712
6534	0.8310924819
6535	0.8310909936
6536	0.8310890743
6537	0.8310874293
6538	0.8310851967
6539	0.8310838258
6540	0.8310818282
6541	0.8310800657
6542	0.8310786164
6543	0.8310767755
6544	0.8310751696
6545	0.8310736028
6546	0.8310721536
6547	0.8310705868
6548	0.8310687851
6549	0.8310674533
6550	0.8310658082
6551	0.8310644373
6552	0.831062518
6553	0.8310613038
6554	0.831059737
6555	0.8310577394
6556	0.8310557417
6557	0.8310526081
6558	0.8310506497
6559	0.8310487303
6560	0.831047281
6561	0.8310450875
6562	0.8310432857
6563	0.8310420323
6564	0.8310402696
6565	0.8310385461
6566	0.8310370968
6567	0.8310347466
6568	0.8310333364
6569	0.8310314562
6570	0.8310292627
6571	0.831027265
6572	0.8310251497
6573	0.8310234262
6574	0.831021781
6575	0.8310204492
6576	0.8310189999
6577	0.8310172371
6578	0.8310159837
6579	0.8310143776
6580	0.8310123015
6581	0.8310107738
6582	0.8310102254
6583	0.8310086194
6584	0.8310069742
6585	0.8310057207
6586	0.8310038796
6587	0.8310022344
6588	0.8310007458
6589	0.8309992573
6590	0.8309972203
6591	0.8309954576
6592	0.8309939299
6593	0.8309917754
6594	0.8309898951
6595	0.8309879364
6596	0.8309860953
6597	0.8309844892
6598	0.8309824131
6599	0.830980807
6600	0.83097877
6601	0.8309766154
6602	0.8309748135
6603	0.8309732465
6604	0.830971327
6605	0.8309693292
6606	0.8309668612
6607	0.8309657644
6608	0.8309643149
6609	0.8309629047
6610	0.830960946
6611	0.8309594965
6612	0.8309580863
6613	0.8309564018
6614	0.8309544431
6615	0.8309529153
6616	0.8309508782
6617	0.8309491545
6618	0.8309475875
6619	0.8309457463
6620	0.830943435
6621	0.8309417113
6622	0.8309399484
6623	0.8309382247
6624	0.8309359526
6625	0.8309339546
6626	0.8309324268
6627	0.8309303505
6628	0.8309290577
6629	0.8309274907
6630	0.8309256103
6631	0.830924435
6632	0.8309225546
6633	0.8309205566
6634	0.8309189504
6635	0.8309168349
6636	0.8309149544
6637	0.8309135441
6638	0.8309122904
6639	0.8309103708
6640	0.8309089604
6641	0.8309072367
6642	0.8309056696
6643	0.8309035932
6644	0.8309021437
6645	0.8309007333
6646	0.8308992054
6647	0.8308978342
6648	0.8308966981
6649	0.8308947001
6650	0.8308930938
6651	0.8308907823
6652	0.8308886276
6653	0.830886943
6654	0.8308852583
6655	0.8308839655
6656	0.8308814973
6657	0.8308795384
6658	0.8308780888
6659	0.8308768351
6660	0.830874837
6661	0.8308735441
6662	0.8308718203
6663	0.8308696263
6664	0.830867589
6665	0.830865826
6666	0.8308639063
6667	0.8308621432
6668	0.8308603802
6669	0.8308589697
6670	0.83085705
6671	0.8308552869
6672	0.8308534063
6673	0.8308514082
6674	0.8308495668
6675	0.8308477645
6676	0.8308460798
6677	0.8308443559
6678	0.8308426712
6679	0.8308407122
6680	0.8308385965
6681	0.8308372252
6682	0.8308350311
6683	0.8308336207
6684	0.83083174
6685	0.8308300944
6686	0.8308277044
6687	0.830826294
6688	0.8308244917
6689	0.8308223367
6690	0.8308202993
6691	0.8308184578
6692	0.8308168123
6693	0.8308155585
6694	0.8308140696
6695	0.8308126199
6696	0.830811131
6697	0.8308097205
6698	0.8308079182
6699	0.8308066644
6700	0.8308046269
6701	0.8308027462
6702	0.8308012573
6703	0.8307995333
6704	0.830798162
6705	0.8307962421
6706	0.8307948707
6707	0.8307933818
6708	0.8307914619
6709	0.8307896987
6710	0.8307881706
6711	0.8307864466
6712	0.8307847225
6713	0.8307828418
6714	0.8307811178
6715	0.8307797072
6716	0.8307780223
6717	0.8307763375
6718	0.8307748877
6719	0.8307730461
6720	0.830771087
6721	0.8307692454
6722	0.8307678348
6723	0.8307661499
6724	0.8307640732
6725	0.8307626626
6726	0.8307607426
6727	0.8307587442
6728	0.8307572553
6729	0.830755492
6730	0.8307539638
6731	0.830752514
6732	0.8307510642
6733	0.8307495752
6734	0.8307483997
6735	0.8307466364
6736	0.8307453434
6737	0.8307439327
6738	0.8307421303
6739	0.8307406412
6740	0.8307389955
6741	0.8307371146
6742	0.8307351946
6743	0.8307338623
6744	0.8307323341
6745	0.8307311194
6746	0.8307292385
6747	0.830727436
6748	0.8307251633
6749	0.830723831
6750	0.8307221852
6751	0.8307205786
6752	0.8307189328
6753	0.8307170911
6754	0.8307154061
6755	0.8307134468
6756	0.8307122712
6757	0.830710743
6758	0.8307092148
6759	0.8307075689
6760	0.8307065109
6761	0.8307049043
6762	0.8307024748
6763	0.8307010249
6764	0.8306997317
6765	0.8306981251
6766	0.8306967927
6767	0.8306954212
6768	0.8306929133
6769	0.830690758
6770	0.8306893081
6771	0.8306877406
6772	0.8306861731
6773	0.8306842922
6774	0.830682803
6775	0.8306814315
6776	0.8306799816
6777	0.8306785708
6778	0.8306780222
6779	0.8306763763
6780	0.830674848
6781	0.8306728494
6782	0.8306711252
6783	0.8306697536
6784	0.8306681469
6785	0.8306665794
6786	0.8306646984
6787	0.8306628174
6788	0.8306604269
6789	0.8306591729
6790	0.8306573702
6791	0.8306556067
6792	0.8306537649
6793	0.8306517662
6794	0.8306500811
6795	0.8306479258
6796	0.8306467109
6797	0.8306448298
6798	0.8306434974
6799	0.8306414596
6800	0.8306397744
6801	0.8306379717
6802	0.8306361298
6803	0.830634719
6804	0.8306330731
6805	0.8306317014
6806	0.8306298987
6807	0.8306282136
6808	0.8306268419
6809	0.830625627
6810	0.8306240986
6811	0.8306224527
6812	0.8306208459
6813	0.8306190823
6814	0.8306175147
6815	0.8306159863
6816	0.8306145362
6817	0.8306132821
6818	0.8306110091
6819	0.8306090888
6820	0.8306074428
6821	0.8306059535
6822	0.8306041507
6823	0.8306024655
6824	0.8306011722
6825	0.8305987424
6826	0.8305968612
6827	0.830595176
6828	0.8305935299
6829	0.8305917271
6830	0.8305901987
6831	0.8305883959
6832	0.8305869458
6833	0.8305853781
6834	0.8305836145
6835	0.8305821644
6836	0.8305805183
6837	0.8305786371
6838	0.8305770694
6839	0.8305747963
6840	0.8305734245
6841	0.8305718568
6842	0.83057025
6843	0.8305682903
6844	0.8305662915
6845	0.8305644494
6846	0.8305630777
6847	0.8305619019
6848	0.8305603734
6849	0.8305573163
6850	0.830555631
6851	0.8305541025
6852	0.8305524956
6853	0.8305507319
6854	0.8305493993
6855	0.830547518
6856	0.8305462246
6857	0.8305444609
6858	0.8305433635
6859	0.8305413646
6860	0.830538817
6861	0.8305372884
6862	0.8305355639
6863	0.830533369
6864	0.8305312917
6865	0.8305296064
6866	0.8305279602
6867	0.8305255302
6868	0.83052408
6869	0.8305227473
6870	0.8305207092
6871	0.8305192198
6872	0.8305180832
6873	0.8305166721
6874	0.8305147516
6875	0.830513419
6876	0.8305119295
6877	0.8305104009
6878	0.8305085587
6879	0.8305072261
6880	0.8305055407
6881	0.8305041689
6882	0.8305027186
6883	0.8305009548
6884	0.830499583
6885	0.8304978583
6886	0.8304966433
6887	0.830494997
6888	0.83049339
6889	0.8304929196
6890	0.830491391
6891	0.8304900191
6892	0.8304886473
6893	0.8304865307
6894	0.830484806
6895	0.8304830422
6896	0.8304818271
6897	0.830480024
6898	0.8304783386
6899	0.8304771627
6900	0.8304754772
6901	0.8304737917
6902	0.8304716751
6903	0.8304701072
6904	0.8304682649
6905	0.8304668538
6906	0.8304653643
6907	0.8304636396
6908	0.830461719
6909	0.8304603079
6910	0.8304579168
6911	0.8304564273
6912	0.8304545066
6913	0.8304527427
6914	0.830451018
6915	0.8304495284
6916	0.8304481957
6917	0.830446667
6918	0.8304444719
6919	0.8304423551
6920	0.8304409048
6921	0.830439376
6922	0.8304369065
6923	0.8304355738
6924	0.830433653
6925	0.8304322811
6926	0.8304311051
6927	0.8304298115
6928	0.830428126
6929	0.8304260876
6930	0.8304247156
6931	0.8304222853
6932	0.8304205213
6933	0.8304186789
6934	0.8304171109
6935	0.8304156213
6936	0.8304137006
6937	0.8304123678
6938	0.8304111526
6939	0.8304097022
6940	0.8304079774
6941	0.8304063701
6942	0.8304047629
6943	0.8304031557
6944	0.8304015093
6945	0.8303997061
6946	0.8303983341
6947	0.830396766
6948	0.8303945316
6949	0.8303927676
6950	0.8303908859
6951	0.8303897099
6952	0.8303881419
6953	0.830386613
6954	0.8303847314
6955	0.8303831633
6956	0.8303815953
6957	0.8303788904
6958	0.8303770087
6959	0.8303754406
6960	0.8303741078
6961	0.8303725789
6962	0.8303706972
6963	0.8303685803
6964	0.8303670514
6965	0.830365601
6966	0.8303637977
6967	0.8303623472
6968	0.8303607399
6969	0.8303599558
6970	0.8303578781
6971	0.8303564276
6972	0.8303550947
6973	0.8303537618
6974	0.8303523897
6975	0.8303507824
6976	0.8303491751
6977	0.8303474894
6978	0.8303459605
6979	0.8303437259
6980	0.8303422754
6981	0.8303396488
6982	0.8303381982
6983	0.8303361989
6984	0.830335258
6985	0.8303334546
6986	0.8303318473
6987	0.8303304751
6988	0.8303286325
6989	0.830327182
6990	0.8303256138
6991	0.8303233008
6992	0.8303215366
6993	0.8303199292
6994	0.8303182435
6995	0.8303164009
6996	0.8303149111
6997	0.8303131077
6998	0.8303114611
6999	0.8303096185
7000	0.8303083247
7001	0.8303067565
7002	0.8303056588
7003	0.8303038161
7004	0.8303022479
7005	0.8303009542
7006	0.8302990723
7007	0.8302974257
7008	0.8302957791
7009	0.8302940148
7010	0.8302922898
7011	0.8302906039
7012	0.8302887221
7013	0.8302872714
7014	0.8302860169
7015	0.8302846447
7016	0.8302824883
7017	0.8302810769
7018	0.8302795479
7019	0.8302773915
7020	0.8302755096
7021	0.8302736277
7022	0.8302716282
7023	0.830270256
7024	0.8302686877
7025	0.8302671194
7026	0.8302656688
7027	0.8302641789
7028	0.8302628459
7029	0.830261552
7030	0.8302596309
7031	0.8302580626
7032	0.8302560238
7033	0.8302544555
7034	0.8302530441
7035	0.8302512405
7036	0.8302492409
7037	0.8302476334
7038	0.8302463004
7039	0.8302446144
7040	0.8302430069
7041	0.8302415562
7042	0.8302401447
7043	0.8302381843
7044	0.8302363415
7045	0.8302346556
7046	0.8302332049
7047	0.830231166
7048	0.8302290488
7049	0.8302272452
7050	0.8302259121
7051	0.8302245398
7052	0.830222697
7053	0.8302210502
7054	0.8302194818
7055	0.8302174038
7056	0.830215757
7057	0.8302146591
7058	0.8302129731
7059	0.8302113263
7060	0.8302096011
7061	0.8302080719
7062	0.830206582
7063	0.8302044254
7064	0.8302020336
7065	0.8302003476
7066	0.8301987792
7067	0.8301974069
7068	0.8301951719
7069	0.8301939172
7070	0.8301922311
7071	0.8301908588
7072	0.8301892904
7073	0.8301872906
7074	0.8301856438
7075	0.8301843498
7076	0.8301828598
7077	0.8301810169
7078	0.8301795661
7079	0.8301773703
7080	0.8301759979
7081	0.8301739197
7082	0.830172116
7083	0.8301701946
7084	0.8301684301
7085	0.8301668225
7086	0.8301656069
7087	0.8301634111
7088	0.8301620779
7089	0.830160431
7090	0.8301587056
7091	0.8301573724
7092	0.8301555687
7093	0.830153412
7094	0.830151373
7095	0.8301495692
7096	0.8301479223
7097	0.8301463538
7098	0.830144354
7099	0.8301427855
7100	0.8301414915
7101	0.8301394916
7102	0.8301378839
7103	0.830136433
7104	0.8301349821
7105	0.8301330607
7106	0.8301311
7107	0.8301299236
7108	0.8301283159
7109	0.8301268258
7110	0.8301247475
7111	0.8301229829
7112	0.8301211006
7113	0.8301192183
7114	0.8301175714
7115	0.830115297
7116	0.8301131794
7117	0.8301115324
7118	0.8301106305
7119	0.8301089443
7120	0.8301075718
7121	0.8301054542
7122	0.8301038464
7123	0.8301023563
7124	0.8301005916
7125	0.8300989838
7126	0.8300980034
7127	0.8300963172
7128	0.8300949447
7129	0.8300936506
7130	0.8300922389
7131	0.8300903957
7132	0.8300885918
7133	0.8300870625
7134	0.830085886
7135	0.8300846703
7136	0.8300833762
7137	0.8300814939
7138	0.8300800037
7139	0.830078239
7140	0.830076435
7141	0.8300748272
7142	0.8300731801
7143	0.8300719252
7144	0.8300702781
7145	0.8300690232
7146	0.830067886
7147	0.8300664742
7148	0.830064984
7149	0.8300632192
7150	0.8300616898
7151	0.8300598466
7152	0.8300585132
7153	0.8300570622
7154	0.8300554543
7155	0.8300535327
7156	0.8300518072
7157	0.8300501601
7158	0.8300490228
7159	0.8300475717
7160	0.8300451403
7161	0.8300435324
7162	0.8300416892
7163	0.8300402773
7164	0.8300389439
