iter	Passed	Remaining
6361	20725	11851
6362	20729	11848
6363	20732	11845
6364	20735	11842
6365	20739	11838
6366	20742	11835
6367	20745	11832
6368	20748	11829
6369	20752	11825
6370	20755	11822
6371	20759	11819
6372	20762	11816
6373	20766	11813
6374	20770	11810
6375	20773	11807
6376	20776	11804
6377	20780	11800
6378	20783	11797
6379	20786	11794
6380	20789	11791
6381	20793	11787
6382	20796	11784
6383	20799	11780
6384	20802	11777
6385	20805	11774
6386	20808	11771
6387	20811	11767
6388	20815	11764
6389	20818	11761
6390	20821	11758
6391	20825	11754
6392	20828	11751
6393	20831	11748
6394	20835	11745
6395	20839	11742
6396	20842	11739
6397	20845	11736
6398	20849	11733
6399	20853	11729
6400	20856	11726
6401	20859	11723
6402	20862	11720
6403	20866	11716
6404	20869	11713
6405	20872	11710
6406	20875	11707
6407	20879	11703
6408	20882	11700
6409	20885	11697
6410	20889	11694
6411	20892	11690
6412	20895	11687
6413	20898	11684
6414	20902	11681
6415	20905	11677
6416	20909	11674
6417	20912	11671
6418	20915	11668
6419	20918	11664
6420	20922	11661
6421	20925	11658
6422	20928	11655
6423	20932	11652
6424	20935	11648
6425	20938	11645
6426	20942	11642
6427	20945	11639
6428	20948	11636
6429	20952	11632
6430	20955	11629
6431	20958	11626
6432	20962	11623
6433	20965	11619
6434	20968	11616
6435	20971	11612
6436	20974	11609
6437	20977	11606
6438	20980	11603
6439	20983	11599
6440	20987	11596
6441	20990	11593
6442	20993	11590
6443	20997	11586
6444	21000	11583
6445	21004	11580
6446	21007	11577
6447	21010	11574
6448	21014	11571
6449	21017	11567
6450	21021	11564
6451	21024	11561
6452	21027	11558
6453	21031	11555
6454	21034	11551
6455	21037	11548
6456	21041	11545
6457	21044	11542
6458	21047	11538
6459	21050	11535
6460	21053	11532
6461	21057	11529
6462	21060	11525
6463	21063	11522
6464	21066	11519
6465	21070	11515
6466	21073	11512
6467	21076	11509
6468	21080	11506
6469	21083	11503
6470	21086	11499
6471	21090	11496
6472	21093	11493
6473	21097	11490
6474	21100	11487
6475	21103	11483
6476	21107	11480
6477	21110	11477
6478	21113	11474
6479	21116	11470
6480	21121	11468
6481	21124	11465
6482	21128	11462
6483	21131	11458
6484	21135	11455
6485	21138	11452
6486	21141	11449
6487	21144	11445
6488	21148	11442
6489	21151	11439
6490	21154	11436
6491	21157	11432
6492	21161	11429
6493	21164	11426
6494	21167	11423
6495	21170	11419
6496	21174	11416
6497	21177	11413
6498	21181	11410
6499	21184	11406
6500	21187	11403
6501	21191	11400
6502	21194	11397
6503	21198	11394
6504	21201	11391
6505	21205	11388
6506	21208	11385
6507	21212	11382
6508	21215	11378
6509	21219	11375
6510	21223	11372
6511	21226	11369
6512	21230	11366
6513	21233	11363
6514	21236	11359
6515	21239	11356
6516	21243	11353
6517	21246	11349
6518	21249	11346
6519	21252	11343
6520	21255	11340
6521	21259	11336
6522	21262	11333
6523	21265	11330
6524	21269	11327
6525	21272	11323
6526	21275	11320
6527	21278	11317
6528	21282	11314
6529	21285	11310
6530	21288	11307
6531	21291	11304
6532	21295	11301
6533	21298	11297
6534	21301	11294
6535	21305	11291
6536	21308	11288
6537	21311	11284
6538	21314	11281
6539	21317	11278
6540	21321	11275
6541	21325	11272
6542	21328	11269
6543	21331	11265
6544	21335	11262
6545	21338	11259
6546	21341	11255
6547	21344	11252
6548	21347	11249
6549	21351	11246
6550	21355	11243
6551	21358	11239
6552	21361	11236
6553	21365	11233
6554	21368	11230
6555	21372	11227
6556	21375	11224
6557	21378	11220
6558	21382	11217
6559	21385	11214
6560	21389	11211
6561	21392	11208
6562	21395	11204
6563	21398	11201
6564	21402	11198
6565	21405	11195
6566	21409	11191
6567	21412	11188
6568	21416	11185
6569	21419	11182
6570	21422	11179
6571	21426	11176
6572	21430	11173
6573	21433	11170
6574	21436	11166
6575	21440	11163
6576	21443	11160
6577	21447	11157
6578	21450	11153
6579	21453	11150
6580	21457	11147
6581	21460	11144
6582	21464	11141
6583	21468	11138
6584	21471	11134
6585	21474	11131
6586	21477	11128
6587	21480	11125
6588	21484	11121
6589	21487	11118
6590	21491	11115
6591	21494	11112
6592	21497	11109
6593	21501	11106
6594	21504	11103
6595	21508	11099
6596	21511	11096
6597	21514	11093
6598	21517	11089
6599	21521	11086
6600	21524	11083
6601	21527	11080
6602	21531	11077
6603	21534	11073
6604	21537	11070
6605	21541	11067
6606	21544	11064
6607	21547	11060
6608	21550	11057
6609	21553	11053
6610	21556	11050
6611	21559	11047
6612	21563	11044
6613	21566	11040
6614	21570	11037
6615	21573	11034
6616	21576	11031
6617	21580	11028
6618	21583	11025
6619	21586	11021
6620	21590	11018
6621	21593	11015
6622	21596	11011
6623	21599	11008
6624	21603	11005
6625	21606	11002
6626	21609	10998
6627	21612	10995
6628	21616	10992
6629	21619	10989
6630	21622	10985
6631	21626	10982
6632	21629	10979
6633	21632	10976
6634	21635	10972
6635	21638	10969
6636	21642	10966
6637	21645	10962
6638	21648	10959
6639	21652	10956
6640	21655	10953
6641	21658	10950
6642	21662	10946
6643	21665	10943
6644	21668	10940
6645	21672	10937
6646	21675	10933
6647	21678	10930
6648	21683	10928
6649	21686	10924
6650	21690	10921
6651	21693	10918
6652	21696	10915
6653	21700	10911
6654	21702	10908
6655	21705	10905
6656	21709	10901
6657	21711	10898
6658	21715	10895
6659	21718	10891
6660	21722	10888
6661	21725	10885
6662	21729	10882
6663	21733	10879
6664	21736	10876
6665	21740	10873
6666	21743	10870
6667	21747	10867
6668	21750	10863
6669	21753	10860
6670	21757	10857
6671	21760	10854
6672	21764	10851
6673	21767	10847
6674	21771	10844
6675	21774	10841
6676	21777	10838
6677	21781	10835
6678	21784	10831
6679	21787	10828
6680	21790	10825
6681	21794	10822
6682	21797	10818
6683	21800	10815
6684	21803	10812
6685	21806	10808
6686	21810	10805
6687	21813	10802
6688	21816	10799
6689	21820	10795
6690	21823	10792
6691	21826	10789
6692	21829	10786
6693	21832	10782
6694	21836	10779
6695	21839	10776
6696	21842	10772
6697	21845	10769
6698	21849	10766
6699	21852	10763
6700	21855	10759
6701	21858	10756
6702	21862	10753
6703	21865	10750
6704	21868	10746
6705	21872	10743
6706	21875	10740
6707	21878	10737
6708	21882	10734
6709	21885	10730
6710	21889	10727
6711	21892	10724
6712	21895	10721
6713	21898	10717
6714	21901	10714
6715	21905	10711
6716	21908	10708
6717	21911	10704
6718	21915	10701
6719	21918	10698
6720	21922	10695
6721	21925	10692
6722	21928	10688
6723	21932	10685
6724	21935	10682
6725	21938	10679
6726	21942	10675
6727	21945	10672
6728	21949	10669
6729	21952	10666
6730	21955	10663
6731	21959	10659
6732	21962	10656
6733	21965	10653
6734	21968	10650
6735	21972	10646
6736	21975	10643
6737	21978	10640
6738	21982	10637
6739	21985	10633
6740	21988	10630
6741	21992	10627
6742	21995	10624
6743	21998	10620
6744	22002	10617
6745	22005	10614
6746	22008	10611
6747	22011	10607
6748	22015	10604
6749	22018	10601
6750	22021	10598
6751	22025	10594
6752	22028	10591
6753	22031	10588
6754	22035	10585
6755	22038	10582
6756	22041	10578
6757	22045	10575
6758	22048	10572
6759	22052	10569
6760	22055	10566
6761	22059	10563
6762	22062	10559
6763	22065	10556
6764	22069	10553
6765	22072	10550
6766	22076	10547
6767	22079	10543
6768	22083	10540
6769	22086	10537
6770	22089	10534
6771	22093	10531
6772	22096	10527
6773	22099	10524
6774	22102	10521
6775	22105	10517
6776	22109	10514
6777	22112	10511
6778	22115	10508
6779	22119	10504
6780	22122	10501
6781	22126	10498
6782	22129	10495
6783	22132	10492
6784	22136	10489
6785	22139	10485
6786	22142	10482
6787	22146	10479
6788	22149	10475
6789	22152	10472
6790	22156	10469
6791	22160	10466
6792	22163	10463
6793	22166	10460
6794	22170	10456
6795	22173	10453
6796	22176	10450
6797	22179	10447
6798	22183	10444
6799	22186	10440
6800	22190	10437
6801	22193	10434
6802	22196	10431
6803	22200	10427
6804	22203	10424
6805	22206	10421
6806	22209	10418
6807	22213	10414
6808	22216	10411
6809	22219	10408
6810	22223	10405
6811	22226	10401
6812	22229	10398
6813	22232	10395
6814	22235	10391
6815	22239	10388
6816	22242	10385
6817	22245	10382
6818	22248	10378
6819	22252	10375
6820	22255	10372
6821	22258	10369
6822	22261	10365
6823	22265	10362
6824	22268	10359
6825	22271	10355
6826	22274	10352
6827	22278	10349
6828	22281	10346
6829	22284	10342
6830	22287	10339
6831	22291	10336
6832	22295	10333
6833	22298	10330
6834	22301	10327
6835	22305	10323
6836	22308	10320
6837	22311	10317
6838	22314	10313
6839	22318	10310
6840	22321	10307
6841	22324	10304
6842	22328	10300
6843	22331	10297
6844	22334	10294
6845	22337	10291
6846	22341	10287
6847	22344	10284
6848	22347	10281
6849	22351	10278
6850	22354	10274
6851	22357	10271
6852	22360	10268
6853	22364	10265
6854	22367	10261
6855	22370	10258
6856	22374	10255
6857	22377	10252
6858	22380	10248
6859	22384	10245
6860	22387	10242
6861	22390	10239
6862	22393	10235
6863	22397	10232
6864	22400	10229
6865	22404	10226
6866	22407	10223
6867	22411	10220
6868	22414	10216
6869	22417	10213
6870	22421	10210
6871	22424	10207
6872	22427	10203
6873	22431	10200
6874	22434	10197
6875	22437	10194
6876	22441	10191
6877	22445	10188
6878	22448	10184
6879	22452	10181
6880	22455	10178
6881	22459	10175
6882	22462	10172
6883	22465	10168
6884	22468	10165
6885	22472	10162
6886	22476	10159
6887	22479	10156
6888	22482	10152
6889	22486	10149
6890	22489	10146
6891	22493	10143
6892	22496	10140
6893	22499	10137
6894	22503	10133
6895	22506	10130
6896	22509	10127
6897	22513	10124
6898	22516	10120
6899	22519	10117
6900	22522	10114
6901	22526	10111
6902	22529	10107
6903	22532	10104
6904	22536	10101
6905	22539	10098
6906	22543	10094
6907	22546	10091
6908	22550	10088
6909	22553	10085
6910	22556	10081
6911	22559	10078
6912	22562	10075
6913	22566	10072
6914	22569	10069
6915	22573	10065
6916	22576	10062
6917	22579	10059
6918	22583	10056
6919	22586	10053
6920	22590	10049
6921	22593	10046
6922	22597	10043
6923	22600	10040
6924	22603	10037
6925	22607	10033
6926	22610	10030
6927	22613	10027
6928	22616	10024
6929	22620	10020
6930	22623	10017
6931	22626	10014
6932	22630	10010
6933	22633	10007
6934	22636	10004
6935	22639	10001
6936	22643	9998
6937	22646	9994
6938	22650	9991
6939	22653	9988
6940	22657	9985
6941	22660	9982
6942	22663	9978
6943	22667	9975
6944	22670	9972
6945	22673	9969
6946	22676	9965
6947	22679	9962
6948	22682	9959
6949	22686	9955
6950	22689	9952
6951	22694	9949
6952	22697	9946
6953	22700	9943
6954	22704	9940
6955	22707	9937
6956	22710	9933
6957	22714	9930
6958	22717	9927
6959	22720	9924
6960	22724	9920
6961	22727	9917
6962	22731	9914
6963	22734	9911
6964	22738	9908
6965	22741	9905
6966	22745	9901
6967	22748	9898
6968	22751	9895
6969	22755	9892
6970	22759	9889
6971	22762	9886
6972	22766	9882
6973	22769	9879
6974	22773	9876
6975	22777	9873
6976	22780	9870
6977	22784	9867
6978	22787	9864
6979	22790	9860
6980	22794	9857
6981	22798	9854
6982	22801	9851
6983	22804	9847
6984	22807	9844
6985	22811	9841
6986	22815	9838
6987	22818	9835
6988	22822	9832
6989	22825	9828
6990	22828	9825
6991	22832	9822
6992	22835	9819
6993	22838	9815
6994	22841	9812
6995	22845	9809
6996	22848	9806
6997	22851	9802
6998	22855	9799
6999	22858	9796
7000	22861	9793
7001	22865	9790
7002	22868	9786
7003	22871	9783
7004	22875	9780
7005	22878	9776
7006	22881	9773
7007	22884	9770
7008	22888	9767
7009	22891	9764
7010	22894	9760
7011	22897	9757
7012	22901	9754
7013	22904	9750
7014	22907	9747
7015	22910	9744
7016	22914	9741
7017	22917	9737
7018	22921	9734
7019	22924	9731
7020	22927	9728
7021	22930	9724
7022	22933	9721
7023	22937	9718
7024	22940	9714
7025	22943	9711
7026	22946	9708
7027	22949	9705
7028	22953	9701
7029	22956	9698
7030	22959	9695
7031	22962	9691
7032	22966	9688
7033	22969	9685
7034	22972	9682
7035	22976	9678
7036	22979	9675
7037	22982	9672
7038	22985	9668
7039	22988	9665
7040	22991	9662
7041	22994	9658
7042	22997	9655
7043	23000	9652
7044	23004	9648
7045	23007	9645
7046	23010	9642
7047	23013	9639
7048	23017	9635
7049	23020	9632
7050	23023	9629
7051	23027	9626
7052	23030	9623
7053	23034	9619
7054	23037	9616
7055	23040	9613
7056	23043	9610
7057	23047	9606
7058	23050	9603
7059	23054	9600
7060	23057	9597
7061	23060	9593
7062	23063	9590
7063	23067	9587
7064	23070	9584
7065	23073	9580
7066	23076	9577
7067	23080	9574
7068	23083	9571
7069	23086	9567
7070	23090	9564
7071	23094	9561
7072	23098	9558
7073	23101	9555
7074	23104	9552
7075	23108	9548
7076	23111	9545
7077	23114	9542
7078	23118	9539
7079	23121	9536
7080	23124	9532
7081	23128	9529
7082	23131	9526
7083	23135	9523
7084	23138	9519
7085	23141	9516
7086	23145	9513
7087	23148	9510
7088	23151	9507
7089	23155	9503
7090	23158	9500
7091	23161	9497
7092	23165	9494
7093	23168	9490
7094	23171	9487
7095	23175	9484
7096	23178	9481
7097	23181	9477
7098	23184	9474
7099	23188	9471
7100	23191	9468
7101	23194	9464
7102	23198	9461
7103	23201	9458
7104	23204	9454
7105	23207	9451
7106	23210	9448
7107	23214	9445
7108	23217	9441
7109	23220	9438
7110	23223	9435
7111	23227	9431
7112	23230	9428
7113	23233	9425
7114	23236	9422
7115	23240	9418
7116	23244	9415
7117	23247	9412
7118	23250	9409
7119	23253	9406
7120	23257	9402
7121	23260	9399
7122	23264	9396
7123	23267	9393
7124	23270	9389
7125	23273	9386
7126	23276	9383
7127	23280	9380
7128	23283	9376
7129	23287	9373
7130	23290	9370
7131	23293	9367
7132	23296	9363
7133	23299	9360
7134	23302	9357
7135	23306	9353
7136	23309	9350
7137	23312	9347
7138	23315	9343
7139	23319	9340
7140	23322	9337
7141	23325	9334
7142	23329	9330
7143	23332	9327
7144	23335	9324
7145	23338	9321
7146	23341	9317
7147	23344	9314
7148	23348	9311
7149	23351	9307
7150	23354	9304
7151	23357	9301
7152	23360	9297
7153	23363	9294
7154	23367	9291
7155	23370	9287
7156	23373	9284
7157	23376	9281
7158	23380	9278
7159	23383	9274
7160	23386	9271
7161	23389	9268
7162	23392	9265
7163	23396	9261
7164	23399	9258
7165	23402	9255
7166	23405	9251
7167	23409	9248
7168	23412	9245
7169	23415	9242
7170	23418	9238
7171	23422	9235
7172	23426	9232
7173	23430	9229
7174	23434	9226
7175	23438	9223
7176	23442	9220
7177	23445	9217
7178	23449	9214
7179	23452	9211
7180	23455	9207
7181	23459	9204
7182	23462	9201
7183	23466	9198
7184	23469	9195
7185	23472	9191
7186	23475	9188
7187	23478	9185
7188	23481	9181
7189	23484	9178
7190	23488	9175
7191	23491	9171
7192	23494	9168
7193	23497	9165
7194	23500	9161
7195	23503	9158
7196	23506	9155
7197	23509	9151
7198	23512	9148
7199	23515	9145
7200	23519	9141
7201	23522	9138
7202	23526	9135
7203	23529	9132
7204	23533	9129
7205	23536	9125
7206	23539	9122
7207	23543	9119
7208	23546	9116
7209	23549	9112
7210	23553	9109
7211	23556	9106
7212	23559	9103
7213	23562	9099
7214	23566	9096
7215	23569	9093
7216	23572	9090
7217	23575	9086
7218	23578	9083
7219	23582	9080
7220	23585	9076
7221	23589	9073
7222	23592	9070
7223	23595	9067
7224	23599	9064
7225	23602	9060
7226	23605	9057
7227	23608	9053
7228	23612	9050
7229	23615	9047
7230	23618	9044
7231	23621	9040
7232	23625	9037
7233	23628	9034
7234	23632	9031
7235	23635	9028
7236	23638	9024
7237	23642	9021
7238	23645	9018
7239	23648	9015
7240	23651	9011
7241	23654	9008
7242	23658	9005
7243	23661	9002
7244	23665	8998
7245	23668	8995
7246	23671	8992
7247	23674	8989
7248	23678	8985
7249	23681	8982
7250	23684	8979
7251	23687	8975
7252	23690	8972
7253	23694	8969
7254	23697	8966
7255	23700	8962
7256	23704	8959
7257	23707	8956
7258	23710	8953
7259	23714	8950
7260	23717	8946
7261	23721	8943
7262	23724	8940
7263	23727	8937
7264	23731	8933
7265	23734	8930
7266	23737	8927
7267	23741	8924
7268	23744	8920
7269	23747	8917
7270	23750	8914
7271	23755	8911
7272	23760	8908
7273	23763	8905
7274	23767	8902
7275	23771	8899
7276	23774	8896
7277	23777	8892
7278	23780	8889
7279	23784	8886
7280	23787	8883
7281	23790	8879
7282	23793	8876
7283	23797	8873
7284	23800	8870
7285	23803	8866
7286	23806	8863
7287	23810	8860
7288	23813	8857
7289	23817	8853
7290	23820	8850
7291	23823	8847
7292	23826	8844
7293	23830	8840
7294	23833	8837
7295	23837	8834
7296	23840	8831
7297	23843	8827
7298	23847	8824
7299	23850	8821
7300	23853	8818
7301	23856	8814
7302	23860	8811
7303	23863	8808
7304	23866	8805
7305	23870	8801
7306	23873	8798
7307	23876	8795
7308	23879	8792
7309	23883	8788
7310	23886	8785
7311	23889	8782
7312	23893	8779
7313	23896	8775
7314	23899	8772
7315	23902	8769
7316	23906	8765
7317	23909	8762
7318	23912	8759
7319	23915	8756
7320	23918	8752
7321	23922	8749
7322	23925	8746
7323	23928	8742
7324	23931	8739
7325	23935	8736
7326	23938	8733
7327	23941	8729
7328	23944	8726
7329	23948	8723
7330	23951	8720
7331	23954	8716
7332	23957	8713
7333	23961	8710
7334	23964	8706
7335	23967	8703
7336	23970	8700
7337	23974	8697
7338	23977	8693
7339	23980	8690
7340	23983	8687
7341	23987	8683
7342	23990	8680
7343	23994	8677
7344	23997	8674
7345	24000	8671
7346	24004	8667
7347	24007	8664
7348	24010	8661
7349	24013	8658
7350	24016	8654
7351	24020	8651
7352	24023	8648
7353	24026	8644
7354	24029	8641
7355	24033	8638
7356	24036	8635
7357	24039	8631
7358	24042	8628
7359	24046	8625
7360	24049	8621
7361	24051	8618
7362	24054	8615
7363	24057	8611
7364	24061	8608
7365	24064	8605
7366	24068	8602
7367	24071	8598
7368	24074	8595
7369	24077	8592
7370	24081	8588
7371	24084	8585
7372	24087	8582
7373	24091	8579
7374	24095	8576
7375	24098	8573
7376	24102	8569
7377	24105	8566
7378	24109	8563
7379	24112	8560
7380	24115	8556
7381	24118	8553
7382	24122	8550
7383	24125	8547
7384	24129	8544
7385	24132	8540
7386	24136	8537
7387	24140	8534
7388	24143	8531
7389	24146	8528
7390	24149	8524
7391	24153	8521
7392	24156	8518
7393	24159	8514
7394	24162	8511
7395	24165	8508
7396	24169	8505
7397	24172	8501
7398	24175	8498
7399	24179	8495
7400	24182	8492
7401	24185	8488
7402	24189	8485
7403	24192	8482
7404	24196	8479
7405	24199	8476
7406	24204	8473
7407	24208	8470
7408	24211	8466
7409	24215	8463
7410	24219	8460
7411	24222	8457
7412	24226	8454
7413	24230	8451
7414	24233	8448
7415	24236	8445
7416	24240	8441
7417	24243	8438
7418	24246	8435
7419	24250	8431
7420	24253	8428
7421	24256	8425
7422	24259	8422
7423	24263	8418
7424	24266	8415
7425	24269	8412
7426	24272	8408
7427	24276	8405
7428	24279	8402
7429	24283	8399
7430	24286	8396
7431	24289	8392
7432	24293	8389
7433	24296	8386
7434	24299	8383
7435	24302	8379
7436	24305	8376
7437	24309	8373
7438	24312	8369
7439	24315	8366
7440	24318	8363
7441	24322	8360
7442	24325	8356
7443	24328	8353
7444	24332	8350
7445	24335	8347
7446	24338	8343
7447	24341	8340
7448	24344	8337
7449	24348	8333
7450	24351	8330
7451	24354	8327
7452	24357	8324
7453	24360	8320
7454	24364	8317
7455	24367	8314
7456	24370	8310
7457	24374	8307
7458	24377	8304
7459	24380	8301
7460	24383	8297
7461	24387	8294
7462	24391	8291
7463	24395	8288
7464	24398	8285
7465	24401	8282
7466	24405	8278
7467	24408	8275
7468	24411	8272
7469	24414	8268
7470	24418	8265
7471	24422	8262
7472	24425	8259
7473	24429	8256
7474	24432	8253
7475	24436	8249
7476	24439	8246
7477	24442	8243
7478	24445	8240
7479	24449	8236
7480	24452	8233
7481	24455	8230
7482	24458	8226
7483	24461	8223
7484	24465	8220
7485	24468	8217
7486	24471	8213
7487	24474	8210
7488	24478	8207
7489	24481	8204
7490	24484	8200
7491	24487	8197
7492	24491	8194
7493	24494	8190
7494	24497	8187
7495	24501	8184
7496	24504	8181
7497	24507	8177
7498	24510	8174
7499	24514	8171
7500	24517	8168
7501	24520	8164
7502	24523	8161
7503	24526	8158
7504	24530	8154
7505	24533	8151
7506	24537	8148
7507	24540	8145
7508	24544	8142
7509	24547	8138
7510	24550	8135
7511	24554	8132
7512	24557	8129
7513	24560	8125
7514	24564	8122
7515	24567	8119
7516	24570	8116
7517	24573	8112
7518	24577	8109
7519	24580	8106
7520	24583	8103
7521	24586	8099
7522	24590	8096
7523	24593	8093
7524	24597	8090
7525	24600	8086
7526	24604	8083
7527	24607	8080
7528	24610	8077
7529	24613	8073
7530	24617	8070
7531	24620	8067
7532	24623	8064
7533	24626	8060
7534	24630	8057
7535	24633	8054
7536	24636	8050
7537	24638	8047
7538	24642	8044
7539	24645	8040
7540	24648	8037
7541	24652	8034
7542	24655	8031
7543	24658	8027
7544	24661	8024
7545	24665	8021
7546	24668	8017
7547	24671	8014
7548	24674	8011
7549	24678	8008
7550	24681	8004
7551	24684	8001
7552	24688	7998
7553	24691	7995
7554	24695	7992
7555	24698	7988
7556	24701	7985
7557	24704	7982
7558	24708	7978
7559	24711	7975
7560	24714	7972
7561	24717	7969
7562	24721	7965
7563	24724	7962
7564	24728	7959
7565	24731	7956
7566	24734	7952
7567	24738	7949
7568	24741	7946
7569	24744	7943
7570	24747	7939
7571	24750	7936
7572	24754	7933
7573	24757	7929
7574	24761	7926
7575	24764	7923
7576	24767	7920
7577	24771	7917
7578	24774	7913
7579	24777	7910
7580	24781	7907
7581	24786	7904
7582	24789	7901
7583	24792	7898
7584	24796	7894
7585	24799	7891
7586	24803	7888
7587	24806	7885
7588	24809	7881
7589	24812	7878
7590	24816	7875
7591	24819	7872
7592	24823	7868
7593	24826	7865
7594	24829	7862
7595	24833	7859
7596	24836	7855
7597	24839	7852
7598	24843	7849
7599	24846	7846
7600	24849	7842
7601	24852	7839
7602	24856	7836
7603	24859	7833
7604	24862	7829
7605	24865	7826
7606	24868	7823
7607	24872	7819
7608	24875	7816
7609	24878	7813
7610	24881	7809
7611	24884	7806
7612	24887	7803
7613	24890	7800
7614	24893	7796
7615	24897	7793
7616	24900	7790
7617	24903	7786
7618	24906	7783
7619	24910	7780
7620	24913	7777
7621	24916	7773
7622	24919	7770
7623	24923	7767
7624	24926	7763
7625	24929	7760
7626	24933	7757
7627	24936	7754
7628	24939	7750
7629	24942	7747
7630	24946	7744
7631	24949	7741
7632	24952	7737
7633	24955	7734
7634	24958	7731
7635	24962	7727
7636	24965	7724
7637	24968	7721
7638	24971	7718
7639	24975	7714
7640	24978	7711
7641	24981	7708
7642	24984	7704
7643	24988	7701
7644	24991	7698
7645	24994	7695
7646	24997	7691
7647	25001	7688
7648	25004	7685
7649	25007	7682
7650	25010	7678
7651	25013	7675
7652	25017	7672
7653	25020	7668
7654	25023	7665
7655	25026	7662
7656	25030	7659
7657	25033	7655
7658	25036	7652
7659	25039	7649
7660	25042	7645
7661	25046	7642
7662	25049	7639
7663	25052	7636
7664	25055	7632
7665	25058	7629
7666	25062	7626
7667	25065	7623
7668	25069	7619
7669	25072	7616
7670	25075	7613
7671	25078	7609
7672	25082	7606
7673	25085	7603
7674	25088	7600
7675	25091	7596
7676	25094	7593
7677	25098	7590
7678	25101	7586
7679	25104	7583
7680	25108	7580
7681	25111	7577
7682	25114	7573
7683	25117	7570
7684	25120	7567
7685	25124	7564
7686	25127	7560
7687	25130	7557
7688	25134	7554
7689	25137	7551
7690	25140	7547
7691	25143	7544
7692	25146	7541
7693	25150	7537
7694	25153	7534
7695	25156	7531
7696	25159	7527
7697	25163	7524
7698	25166	7521
7699	25169	7518
7700	25173	7514
7701	25176	7511
7702	25179	7508
7703	25182	7505
7704	25186	7501
7705	25189	7498
7706	25192	7495
7707	25195	7492
7708	25199	7488
7709	25202	7485
7710	25205	7482
7711	25208	7478
7712	25212	7475
7713	25215	7472
7714	25218	7469
7715	25221	7465
7716	25225	7462
7717	25228	7459
7718	25231	7456
7719	25234	7452
7720	25237	7449
7721	25240	7446
7722	25244	7442
7723	25248	7439
7724	25251	7436
7725	25255	7433
7726	25258	7430
7727	25262	7426
7728	25265	7423
7729	25268	7420
7730	25272	7417
7731	25275	7413
7732	25278	7410
7733	25282	7407
7734	25285	7404
7735	25288	7400
7736	25291	7397
7737	25295	7394
7738	25298	7391
7739	25302	7387
7740	25305	7384
7741	25308	7381
7742	25311	7378
7743	25314	7374
7744	25317	7371
7745	25320	7368
7746	25323	7364
7747	25326	7361
7748	25330	7358
7749	25333	7354
7750	25336	7351
7751	25340	7348
7752	25343	7345
7753	25346	7341
7754	25349	7338
7755	25352	7335
7756	25356	7332
7757	25359	7328
7758	25362	7325
7759	25366	7322
7760	25369	7318
7761	25372	7315
7762	25376	7312
7763	25380	7309
7764	25384	7306
7765	25388	7303
7766	25392	7300
7767	25395	7297
7768	25399	7293
7769	25402	7290
7770	25406	7287
7771	25409	7284
7772	25412	7280
7773	25415	7277
7774	25420	7274
7775	25423	7271
7776	25427	7268
7777	25430	7264
7778	25434	7261
7779	25437	7258
7780	25441	7255
7781	25444	7252
7782	25447	7248
7783	25451	7245
7784	25454	7242
7785	25458	7239
7786	25461	7235
7787	25465	7232
7788	25468	7229
7789	25472	7226
7790	25475	7223
7791	25478	7219
7792	25481	7216
7793	25484	7213
7794	25487	7209
7795	25490	7206
7796	25493	7203
7797	25497	7199
7798	25500	7196
7799	25504	7193
7800	25507	7190
7801	25511	7187
7802	25514	7183
7803	25518	7180
7804	25521	7177
7805	25525	7174
7806	25528	7170
7807	25531	7167
7808	25534	7164
7809	25538	7161
7810	25541	7157
7811	25545	7154
7812	25548	7151
7813	25551	7148
7814	25554	7144
7815	25557	7141
7816	25561	7138
7817	25564	7135
7818	25567	7131
7819	25571	7128
7820	25574	7125
7821	25577	7122
7822	25580	7118
7823	25583	7115
7824	25586	7112
7825	25590	7108
7826	25593	7105
7827	25596	7102
7828	25599	7098
7829	25603	7095
7830	25606	7092
7831	25609	7089
7832	25613	7085
7833	25616	7082
7834	25620	7079
7835	25623	7076
7836	25626	7072
7837	25629	7069
7838	25633	7066
7839	25636	7063
7840	25639	7059
7841	25642	7056
7842	25645	7053
7843	25649	7049
7844	25652	7046
7845	25655	7043
7846	25658	7040
7847	25661	7036
7848	25665	7033
7849	25668	7030
7850	25672	7027
7851	25675	7023
7852	25678	7020
7853	25681	7017
7854	25685	7013
7855	25688	7010
7856	25691	7007
7857	25694	7004
7858	25697	7000
7859	25700	6997
7860	25704	6994
7861	25707	6990
7862	25710	6987
7863	25713	6984
7864	25716	6981
7865	25720	6977
7866	25723	6974
7867	25726	6971
7868	25729	6967
7869	25732	6964
7870	25736	6961
7871	25739	6957
7872	25742	6954
7873	25745	6951
7874	25748	6948
7875	25751	6944
7876	25754	6941
7877	25758	6938
7878	25761	6934
7879	25764	6931
7880	25768	6928
7881	25771	6925
7882	25774	6921
7883	25778	6918
7884	25781	6915
7885	25784	6912
7886	25787	6908
7887	25791	6905
7888	25794	6902
7889	25797	6899
7890	25800	6895
7891	25804	6892
7892	25807	6889
7893	25810	6885
7894	25813	6882
7895	25817	6879
7896	25820	6876
7897	25823	6872
7898	25827	6869
7899	25830	6866
7900	25833	6863
7901	25837	6859
7902	25841	6856
7903	25845	6853
7904	25849	6850
7905	25852	6847
7906	25855	6844
7907	25859	6840
7908	25862	6837
7909	25865	6834
7910	25868	6830
7911	25871	6827
7912	25875	6824
7913	25878	6821
7914	25881	6817
